"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"M-294QP7CG","P-X2ZZF8MJ","2021-03-01","565","merchant__clothing","565","2021-03-01 00:00:00"
"M-16AUGKZC","P-Z2UFRBW5","2021-03-01","70","merchant__clothing","70","2021-03-01 00:00:00"
"M-9IQOU8V2","P-FFCHXAX2","2021-03-01","262","merchant__clothing","262","2021-03-01 00:00:00"
"M-0XC0T9F2","P-OLXAJF12","2021-03-01","617","merchant__clothing","617","2021-03-01 00:00:00"
"M-AGDBSO4P","P-SRZ26BIY","2021-03-01","28","merchant__clothing","28","2021-03-01 00:00:00"
"M-KGC7R1G1","P-JZRLUALB","2021-03-01","415","merchant__clothing","415","2021-03-01 00:00:00"
"M-CRMONY3A","P-M6RTPKMW","2021-03-01","68","merchant__clothing","68","2021-03-01 00:00:00"
"M-NHBMHXIE","P-XXQW8SPP","2021-03-01","50","merchant__clothing","50","2021-03-01 00:00:00"
"M-F8LNS8F4","P-3H5OXLOI","2021-03-01","366","merchant__clothing","366","2021-03-01 00:00:00"
"M-RWJ732DF","P-GLNFCVCU","2021-03-01","184","merchant__clothing","184","2021-03-01 00:00:00"
"M-3V4HQAMT","P-FV6MI4XX","2021-03-01","130","merchant__clothing","130","2021-03-01 00:00:00"
"M-MUJK3W75","P-OFQJ99CC","2021-03-01","290","merchant__clothing","290","2021-03-01 00:00:00"
"M-ML5056G3","P-Y8JT7YZX","2021-03-01","238","merchant__clothing","238","2021-03-01 00:00:00"
"M-08Y2YUOF","P-4964E2B0","2021-03-01","75","merchant__clothing","75","2021-03-01 00:00:00"
"M-0TFPP4UP","P-3OXWZV0R","2021-03-01","897","merchant__clothing","897","2021-03-01 00:00:00"
"M-Z657U78I","P-ZSUZNR5J","2021-03-01","658","merchant__clothing","658","2021-03-01 00:00:00"
"M-NP5MPF44","P-XFWA7KD1","2021-03-01","810","merchant__clothing","810","2021-03-01 00:00:00"
"M-CETOSPTS","P-HQ9Q1CR1","2021-03-01","193","merchant__clothing","193","2021-03-01 00:00:00"
"M-H5B9U0UU","P-RB927QRK","2021-03-01","181","merchant__clothing","181","2021-03-01 00:00:00"
"M-LHGXL23W","P-R199VPU5","2021-03-01","741","merchant__clothing","741","2021-03-01 00:00:00"
"M-LGXKDTGG","P-Q85UCWZ6","2021-03-01","594","merchant__clothing","594","2021-03-01 00:00:00"
"M-M75IVSIF","P-R0EBIVR0","2021-03-01","642","merchant__clothing","642","2021-03-01 00:00:00"
"M-7YTDP9J7","P-DD5YVJG0","2021-03-01","591","merchant__clothing","591","2021-03-01 00:00:00"
"M-M78BCKBJ","P-QQAHQNSN","2021-03-01","745","merchant__clothing","745","2021-03-01 00:00:00"
"M-AVM1LZ64","P-XXXQDU40","2021-03-01","716","merchant__clothing","716","2021-03-01 00:00:00"
"M-7F44CT50","P-OT4Y3DYX","2021-03-01","5862","merchant__clothing","6091","2021-03-01 00:00:00"
"M-TS4YUC1Y","P-NE44F5QQ","2021-03-01","5495","merchant__clothing","5713","2021-03-01 00:00:00"
"M-Z79HYRBO","P-IYIEYAW8","2021-03-01","5882","merchant__clothing","6220","2021-03-01 00:00:00"
"M-3DM07R7R","P-0UUKGIVX","2021-03-01","6532","merchant__clothing","6791","2021-03-01 00:00:00"
"M-SXRXROO1","P-HY5FFKGU","2021-03-01","5710","merchant__clothing","5932","2021-03-01 00:00:00"
"M-80OTH5TY","P-DCH08DKO","2021-03-01","720","merchant__bigboxretailer","720","2021-03-01 00:00:00"
"M-XR92Q1P6","P-OLBJ6P2Q","2021-03-01","143","merchant__bigboxretailer","143","2021-03-01 00:00:00"
"M-JR15XLKJ","P-NYT9G854","2021-03-01","597","merchant__bigboxretailer","597","2021-03-01 00:00:00"
"M-FGCD690P","P-I2TLETFX","2021-03-01","645","merchant__bigboxretailer","645","2021-03-01 00:00:00"
"M-058J6N18","P-9V7XT21A","2021-03-01","459","merchant__bigboxretailer","459","2021-03-01 00:00:00"
"M-R8HJVH17","P-81QOFRKJ","2021-03-01","518","merchant__bigboxretailer","518","2021-03-01 00:00:00"
"M-V118ZJSD","P-B36DCD6O","2021-03-01","61","merchant__bigboxretailer","61","2021-03-01 00:00:00"
"M-Z0X1G3R6","P-C7GIKNSO","2021-03-01","58","merchant__bigboxretailer","58","2021-03-01 00:00:00"
"M-BUCZFX55","P-IF2H5DKO","2021-03-01","463","merchant__bigboxretailer","463","2021-03-01 00:00:00"
"M-D3FY9AOE","P-23GVT82B","2021-03-01","862","merchant__bigboxretailer","862","2021-03-01 00:00:00"
"M-WSMV6ZUG","P-QPEOUHYE","2021-03-01","291","merchant__bigboxretailer","291","2021-03-01 00:00:00"
"M-GPNC2E8B","P-J2IZGACQ","2021-03-01","524","merchant__bigboxretailer","524","2021-03-01 00:00:00"
"M-LT2TOT9U","P-53R6CRCI","2021-03-01","682","merchant__bigboxretailer","682","2021-03-01 00:00:00"
"M-8VWSQ3KC","P-4HV3C9B4","2021-03-01","401","merchant__bigboxretailer","401","2021-03-01 00:00:00"
"M-1FSFRP7Y","P-9DQ2A7N7","2021-03-01","754","merchant__bigboxretailer","754","2021-03-01 00:00:00"
"M-73PR5HCV","P-8XJEMA1K","2021-03-01","676","merchant__bigboxretailer","676","2021-03-01 00:00:00"
"M-CE06UYAL","P-7ILA6SEB","2021-03-01","781","merchant__bigboxretailer","781","2021-03-01 00:00:00"
"M-IEC1BVDX","P-L41YMDA9","2021-03-01","840","merchant__bigboxretailer","840","2021-03-01 00:00:00"
"M-YNCO1CVW","P-4LDVKV0A","2021-03-01","220","merchant__bigboxretailer","220","2021-03-01 00:00:00"
"M-0IVWIGC9","P-PNLMKR2G","2021-03-01","203","merchant__bigboxretailer","203","2021-03-01 00:00:00"
"M-F5T054FS","P-UQR68BE5","2021-03-01","164","merchant__bigboxretailer","164","2021-03-01 00:00:00"
"M-FRKII933","P-XCNTUQTG","2021-03-01","534","merchant__bigboxretailer","534","2021-03-01 00:00:00"
"M-RNJAERK9","P-JXMJ5OSU","2021-03-01","484","merchant__bigboxretailer","484","2021-03-01 00:00:00"
"M-KRTV6794","P-UE6DEP3A","2021-03-01","776","merchant__bigboxretailer","776","2021-03-01 00:00:00"
"M-FXW23388","P-4WS5XOC9","2021-03-01","695","merchant__bigboxretailer","695","2021-03-01 00:00:00"
"M-5K9MEC7N","P-NOBEI1OJ","2021-03-01","696","merchant__bigboxretailer","696","2021-03-01 00:00:00"
"M-F72Q7KGD","P-F0VT22PT","2021-03-01","672","merchant__bigboxretailer","672","2021-03-01 00:00:00"
"M-C79CRWSS","P-MDTERYBK","2021-03-01","265","merchant__bigboxretailer","265","2021-03-01 00:00:00"
"M-2TNJ23U2","P-OISJONWM","2021-03-01","57","merchant__bigboxretailer","57","2021-03-01 00:00:00"
"M-3PWLINDX","P-0YZP5IVB","2021-03-01","426","merchant__bigboxretailer","426","2021-03-01 00:00:00"
"M-E26S7NBB","P-CPTP6N6R","2021-03-01","421","merchant__bigboxretailer","421","2021-03-01 00:00:00"
"M-EZFOHZR0","P-6999XT1U","2021-03-01","26","merchant__bigboxretailer","26","2021-03-01 00:00:00"
"M-7ILB16H1","P-W3NFEYSP","2021-03-01","393","merchant__bigboxretailer","393","2021-03-01 00:00:00"
"M-Q3GP0YPX","P-545QHF99","2021-03-01","95","merchant__bigboxretailer","95","2021-03-01 00:00:00"
"M-WNXR48TO","P-JCUWG5V5","2021-03-01","187","merchant__bigboxretailer","187","2021-03-01 00:00:00"
"M-2ACNW1KS","P-S7J7YHZ0","2021-03-01","559","merchant__bigboxretailer","559","2021-03-01 00:00:00"
"M-YC02Q290","P-0OTBUH8P","2021-03-01","906","merchant__bigboxretailer","906","2021-03-01 00:00:00"
"M-4CU1CMY8","P-FXDD1UWW","2021-03-01","629","merchant__bigboxretailer","629","2021-03-01 00:00:00"
"M-5U82B5SK","P-6HBBJ8BW","2021-03-01","165","merchant__bigboxretailer","165","2021-03-01 00:00:00"
"M-BPAXZQPP","P-VMEAFF5U","2021-03-01","519","merchant__bigboxretailer","519","2021-03-01 00:00:00"
"M-KRJNEBT7","P-Q4D00TSD","2021-03-01","126","merchant__bigboxretailer","126","2021-03-01 00:00:00"
"M-52VLOQHE","P-I4RY3K3Z","2021-03-01","468","merchant__bigboxretailer","468","2021-03-01 00:00:00"
"M-7KUZJJ93","P-K4Y7N6KX","2021-03-01","634","merchant__bigboxretailer","634","2021-03-01 00:00:00"
"M-HAL3ZXLX","P-2UZ1FQ13","2021-03-01","45","merchant__bigboxretailer","45","2021-03-01 00:00:00"
"M-SXL8TJA7","P-958M9CCB","2021-03-01","200","merchant__bigboxretailer","200","2021-03-01 00:00:00"
"M-5RWSKSZE","P-Y52KH6U1","2021-03-01","382","merchant__bigboxretailer","382","2021-03-01 00:00:00"
"M-4O7Y079W","P-7SVHDLDE","2021-03-01","602","merchant__bigboxretailer","602","2021-03-01 00:00:00"
"M-ASARAVH4","P-J604LF4Y","2021-03-01","924","merchant__bigboxretailer","924","2021-03-01 00:00:00"
"M-02G0AZP8","P-F93DYKCL","2021-03-01","893","merchant__bigboxretailer","893","2021-03-01 00:00:00"
"M-SLJWI8RN","P-13HQOZMW","2021-03-01","812","merchant__bigboxretailer","812","2021-03-01 00:00:00"
"M-7E151YLT","P-MD0DRLII","2021-03-01","21","merchant__bigboxretailer","21","2021-03-01 00:00:00"
"M-0X34C49F","P-GHFXTT6C","2021-03-01","526","merchant__bigboxretailer","526","2021-03-01 00:00:00"
"M-VFIOPO3B","P-9FEGI646","2021-03-01","12021","merchant__bigboxretailer","12461","2021-03-01 00:00:00"
"M-54K1OX6G","P-XBRXFEOI","2021-03-01","12121","merchant__bigboxretailer","12613","2021-03-01 00:00:00"
"M-VVDLX2YG","P-PJ4K82WD","2021-03-01","11829","merchant__bigboxretailer","12343","2021-03-01 00:00:00"
"M-ZD084UVJ","P-U5WWHWX4","2021-03-01","12098","merchant__bigboxretailer","12539","2021-03-01 00:00:00"
"M-DHLEWOZD","P-RGBICD40","2021-03-01","12594","merchant__bigboxretailer","12970","2021-03-01 00:00:00"
"M-S9K5L5S3","P-X3N8FQ2N","2021-03-01","11960","merchant__bigboxretailer","12409","2021-03-01 00:00:00"
"M-T7284TS6","P-VYEDOWEC","2021-03-01","12544","merchant__bigboxretailer","13104","2021-03-01 00:00:00"
"M-CDJWU1QF","P-6QA86CVO","2021-03-01","12579","merchant__bigboxretailer","12997","2021-03-01 00:00:00"
"M-O4GS278D","P-9I3INKMP","2021-03-01","12387","merchant__bigboxretailer","12817","2021-03-01 00:00:00"
"M-AAXYLZUB","P-X2ZZF8MJ","2021-03-01","12396","merchant__bigboxretailer","12854","2021-03-01 00:00:00"
"M-RI772GH5","P-Z2UFRBW5","2021-03-01","11711","merchant__bigboxretailer","12223","2021-03-01 00:00:00"
"M-HN60IINR","P-FFCHXAX2","2021-03-01","12159","merchant__bigboxretailer","12660","2021-03-01 00:00:00"
"M-VVKXEBYS","P-OLXAJF12","2021-03-01","11876","merchant__bigboxretailer","12375","2021-03-01 00:00:00"
"M-YZ1DG2G5","P-SRZ26BIY","2021-03-01","12075","merchant__bigboxretailer","12533","2021-03-01 00:00:00"
"M-BF82XIAH","P-JZRLUALB","2021-03-01","11899","merchant__bigboxretailer","12342","2021-03-01 00:00:00"
"M-MWHI7UIA","P-M6RTPKMW","2021-03-01","12101","merchant__bigboxretailer","12638","2021-03-01 00:00:00"
"M-3KI6YJBI","P-XXQW8SPP","2021-03-01","12885","merchant__bigboxretailer","13392","2021-03-01 00:00:00"
"M-1ABURET4","P-3H5OXLOI","2021-03-01","12335","merchant__bigboxretailer","12803","2021-03-01 00:00:00"
"M-F7IJRC44","P-GLNFCVCU","2021-03-01","11418","merchant__bigboxretailer","11901","2021-03-01 00:00:00"
"M-QZ9BP50K","P-FV6MI4XX","2021-03-01","11945","merchant__bigboxretailer","12464","2021-03-01 00:00:00"
"M-O3FS7F9C","P-OFQJ99CC","2021-03-01","12010","merchant__bigboxretailer","12510","2021-03-01 00:00:00"
"M-OM9TIP0L","P-Y8JT7YZX","2021-03-01","12603","merchant__bigboxretailer","13196","2021-03-01 00:00:00"
"M-RCSSQN9X","P-4964E2B0","2021-03-01","12084","merchant__bigboxretailer","12520","2021-03-01 00:00:00"
"M-03E2YB68","P-3OXWZV0R","2021-03-01","11628","merchant__bigboxretailer","12064","2021-03-01 00:00:00"
"M-3JS4WOJU","P-ZSUZNR5J","2021-03-01","11855","merchant__bigboxretailer","12357","2021-03-01 00:00:00"
"M-YN90KFT2","P-XFWA7KD1","2021-03-01","12209","merchant__bigboxretailer","12715","2021-03-01 00:00:00"
"M-UWGLZWT1","P-HQ9Q1CR1","2021-03-01","12567","merchant__bigboxretailer","13104","2021-03-01 00:00:00"
"M-YDIBIWP8","P-RB927QRK","2021-03-01","12362","merchant__bigboxretailer","12886","2021-03-01 00:00:00"
"M-3SS3T5OT","P-R199VPU5","2021-03-01","12477","merchant__bigboxretailer","13052","2021-03-01 00:00:00"
"M-8RUL3JUM","P-Q85UCWZ6","2021-03-01","12113","merchant__bigboxretailer","12539","2021-03-01 00:00:00"
"M-2ERBPJNJ","P-R0EBIVR0","2021-03-01","12673","merchant__bigboxretailer","13260","2021-03-01 00:00:00"
"M-SS4C7QG3","P-DD5YVJG0","2021-03-01","12967","merchant__bigboxretailer","13471","2021-03-01 00:00:00"
"M-VLD25VBJ","P-QQAHQNSN","2021-03-01","12028","merchant__bigboxretailer","12435","2021-03-01 00:00:00"
"M-BKFDBZJA","P-XXXQDU40","2021-03-01","12150","merchant__bigboxretailer","12644","2021-03-01 00:00:00"
"M-XVHBXNUE","P-OT4Y3DYX","2021-03-01","11575","merchant__bigboxretailer","12072","2021-03-01 00:00:00"
"M-BLGRGCHS","P-NE44F5QQ","2021-03-01","12147","merchant__bigboxretailer","12595","2021-03-01 00:00:00"
"M-WV0HC328","P-IYIEYAW8","2021-03-01","11485","merchant__bigboxretailer","11870","2021-03-01 00:00:00"
"M-OAU7CNOM","P-0UUKGIVX","2021-03-01","11765","merchant__bigboxretailer","12201","2021-03-01 00:00:00"
"M-I9HU0TGX","P-HY5FFKGU","2021-03-01","11916","merchant__bigboxretailer","12406","2021-03-01 00:00:00"
"M-YV3QNMF3","P-DCH08DKO","2021-03-01","22010","merchant__electronics","22937","2021-03-01 00:00:00"
"M-2E40JL5K","P-OLBJ6P2Q","2021-03-01","21791","merchant__electronics","22566","2021-03-01 00:00:00"
"M-ALGGTWBL","P-NYT9G854","2021-03-01","22341","merchant__electronics","23114","2021-03-01 00:00:00"
"M-5DYGIAGS","P-I2TLETFX","2021-03-01","21194","merchant__electronics","22089","2021-03-01 00:00:00"
"M-OMVFP0SD","P-9V7XT21A","2021-03-01","22224","merchant__electronics","23054","2021-03-01 00:00:00"
"M-07LMRE3D","P-81QOFRKJ","2021-03-01","21398","merchant__electronics","22146","2021-03-01 00:00:00"
"M-GUG80DES","P-B36DCD6O","2021-03-01","21801","merchant__electronics","22688","2021-03-01 00:00:00"
"M-Y48SEUP0","P-C7GIKNSO","2021-03-01","21624","merchant__electronics","22392","2021-03-01 00:00:00"
"M-GN8DBKUC","P-IF2H5DKO","2021-03-01","21098","merchant__electronics","22068","2021-03-01 00:00:00"
"M-KBALBVDI","P-23GVT82B","2021-03-01","21723","merchant__electronics","22537","2021-03-01 00:00:00"
"M-X435KM8U","P-QPEOUHYE","2021-03-01","22512","merchant__electronics","23235","2021-03-01 00:00:00"
"M-Q0AFFX9M","P-J2IZGACQ","2021-03-01","21468","merchant__electronics","22397","2021-03-01 00:00:00"
"M-VCUQXAFS","P-53R6CRCI","2021-03-01","21890","merchant__electronics","22625","2021-03-01 00:00:00"
"M-RBHGNX84","P-4HV3C9B4","2021-03-01","21489","merchant__electronics","22324","2021-03-01 00:00:00"
"M-OFABLD26","P-9DQ2A7N7","2021-03-01","21828","merchant__electronics","22625","2021-03-01 00:00:00"
"M-XUAIVWE5","P-8XJEMA1K","2021-03-01","21202","merchant__electronics","22078","2021-03-01 00:00:00"
"M-4GHKIXZ0","P-7ILA6SEB","2021-03-01","22565","merchant__electronics","23379","2021-03-01 00:00:00"
"M-E2BOR6Y2","P-L41YMDA9","2021-03-01","21369","merchant__electronics","22161","2021-03-01 00:00:00"
"M-84SQHJT5","P-4LDVKV0A","2021-03-01","21692","merchant__electronics","22440","2021-03-01 00:00:00"
"M-3CTURSJE","P-PNLMKR2G","2021-03-01","21244","merchant__electronics","22048","2021-03-01 00:00:00"
"M-RLU5JOFS","P-UQR68BE5","2021-03-01","518","merchant__electronics","518","2021-03-01 00:00:00"
"M-UUYN0T13","P-XCNTUQTG","2021-03-01","760","merchant__electronics","760","2021-03-01 00:00:00"
"M-GGDH53YO","P-JXMJ5OSU","2021-03-01","976","merchant__electronics","976","2021-03-01 00:00:00"
"M-Y3FGDQH7","P-UE6DEP3A","2021-03-01","688","merchant__electronics","688","2021-03-01 00:00:00"
"M-YWBTICCO","P-4WS5XOC9","2021-03-01","427","merchant__electronics","427","2021-03-01 00:00:00"
"M-MU3T744X","P-NOBEI1OJ","2021-03-01","607","merchant__electronics","607","2021-03-01 00:00:00"
"M-NNIH4260","P-F0VT22PT","2021-03-01","963","merchant__electronics","963","2021-03-01 00:00:00"
"M-7KHQLI3K","P-MDTERYBK","2021-03-01","221","merchant__electronics","221","2021-03-01 00:00:00"
"M-90GZCEEY","P-OISJONWM","2021-03-01","143","merchant__electronics","143","2021-03-01 00:00:00"
"M-SA1D6JFO","P-0YZP5IVB","2021-03-01","554","merchant__electronics","554","2021-03-01 00:00:00"
"M-FYQERWZO","P-CPTP6N6R","2021-03-01","678","merchant__electronics","678","2021-03-01 00:00:00"
"M-RALQOU6S","P-6999XT1U","2021-03-01","708","merchant__electronics","708","2021-03-01 00:00:00"
"M-G6A8GYVE","P-W3NFEYSP","2021-03-01","558","merchant__electronics","558","2021-03-01 00:00:00"
"M-GP82CS0V","P-545QHF99","2021-03-01","385","merchant__electronics","385","2021-03-01 00:00:00"
"M-BWWWXS19","P-JCUWG5V5","2021-03-01","818","merchant__electronics","818","2021-03-01 00:00:00"
"M-6Q27VSXT","P-S7J7YHZ0","2021-03-01","289","merchant__electronics","289","2021-03-01 00:00:00"
"M-SCO4TLKL","P-0OTBUH8P","2021-03-01","100","merchant__electronics","100","2021-03-01 00:00:00"
"M-HORDDFE9","P-FXDD1UWW","2021-03-01","140","merchant__electronics","140","2021-03-01 00:00:00"
"M-QDB0JTGF","P-6HBBJ8BW","2021-03-01","295","merchant__electronics","295","2021-03-01 00:00:00"
"M-ZBK1EEPL","P-VMEAFF5U","2021-03-01","557","merchant__electronics","557","2021-03-01 00:00:00"
"M-NW8NQBEK","P-Q4D00TSD","2021-03-01","658","merchant__electronics","658","2021-03-01 00:00:00"
"M-0M7A4OYK","P-I4RY3K3Z","2021-03-01","126","merchant__electronics","126","2021-03-01 00:00:00"
"M-1A0ONS50","P-K4Y7N6KX","2021-03-01","23","merchant__electronics","23","2021-03-01 00:00:00"
"M-EG32M8JS","P-2UZ1FQ13","2021-03-01","630","merchant__electronics","630","2021-03-01 00:00:00"
"M-JVHGX5HN","P-958M9CCB","2021-03-01","736","merchant__electronics","736","2021-03-01 00:00:00"
"M-7LXPM2RA","P-Y52KH6U1","2021-03-01","478","merchant__electronics","478","2021-03-01 00:00:00"
"M-N8QJ5RNG","P-7SVHDLDE","2021-03-01","679","merchant__electronics","679","2021-03-01 00:00:00"
"M-4YZPMXGU","P-J604LF4Y","2021-03-01","72","merchant__electronics","72","2021-03-01 00:00:00"
"M-QMFJS39Z","P-F93DYKCL","2021-03-01","985","merchant__electronics","985","2021-03-01 00:00:00"
"M-UA2Y5A7Z","P-13HQOZMW","2021-03-01","5","merchant__electronics","5","2021-03-01 00:00:00"
"M-TDDGQZQM","P-MD0DRLII","2021-03-01","388","merchant__electronics","388","2021-03-01 00:00:00"
"M-87XU78AH","P-GHFXTT6C","2021-03-01","901","merchant__electronics","901","2021-03-01 00:00:00"
"M-B9UFEXS0","P-9FEGI646","2021-03-01","22232","merchant__electronics","23034","2021-03-01 00:00:00"
"M-3JB749TK","P-XBRXFEOI","2021-03-01","21476","merchant__electronics","22203","2021-03-01 00:00:00"
"M-NEHU4CM9","P-PJ4K82WD","2021-03-01","21408","merchant__electronics","22207","2021-03-01 00:00:00"
"M-ZFBFS9TG","P-U5WWHWX4","2021-03-01","22229","merchant__electronics","23061","2021-03-01 00:00:00"
