"MONTHLY_INVENTORY_ID","PRODUCT__PRODUCT_ID","INVENTORY_MONTH","MONTHLY_QUANTITY_EOM","WDF__CLIENT_ID","MONTHLY_QUANTITY_BOM","DATE"
"0a64b9297f9497aa4977926697d6e559","82","2020-11-01","10.00","merchant__clothing","16.00","2020-11-21 00:00:00.000"
"b4884c7af9b3b76547da02ebd0d86a93","86","2020-05-01","9.00","merchant__clothing","11.00","2020-05-23 00:00:00.000"
"b4884c7af9b3b76547da02ebd0d86a93","86","2020-05-01","9.00","merchant__bigboxretailer","11.00","2020-05-23 00:00:00.000"
"351ad2d787f72ee950459bf865cfd11c","41","2022-06-01","9.00","merchant__bigboxretailer","6.00","2022-06-24 00:00:00.000"
"09b5331d995a8ad825615891334d4a2a","15","2022-10-01","11.00","merchant__clothing","28.00","2022-10-22 00:00:00.000"
"e82ac9faf7edccf6614b9249bc8099d2","65","2020-07-01","13.00","merchant__bigboxretailer","6.00","2020-07-22 00:00:00.000"
"6a39bda1cb95a6854af35e83a353bc88","52","2021-03-01","14.00","merchant__clothing","15.00","2021-03-24 00:00:00.000"
"ef4066bda4fa324d6fcec36c8d32e67d","38","2022-08-01","14.00","merchant__bigboxretailer","18.00","2022-08-22 00:00:00.000"
"a9ace6033af7e430dd40fdc212bbb6ad","18","2021-12-01","11.00","merchant__clothing","12.00","2021-12-22 00:00:00.000"
"390dbd93759d5dbb2a8d547b44a11c92","54","2021-05-01","14.00","","17.00","2021-05-24 00:00:00.000"
"38c23539c640e14b08a0c4df7871bab6","67","2022-01-01","15.00","merchant__clothing","14.00","2022-01-22 00:00:00.000"
"ff26939f3d42836f64bac61f353d9144","13","2022-07-01","22.00","merchant__clothing","42.00","2022-07-22 00:00:00.000"
"aa7a293761ffe60155673ea992ac3730","55","2022-06-01","10.00","merchant__clothing","12.00","2022-06-24 00:00:00.000"
"bc636e9e19db939a329fe18df4d9d7be","88","2021-12-01","15.00","merchant__clothing","15.00","2021-12-22 00:00:00.000"
"610a21270f8d16502bb7a2b6d418f2a4","93","2021-11-01","13.00","merchant__clothing","12.00","2021-11-21 00:00:00.000"
"066f8af39a2fdd6e51ab45a01121abb6","68","2020-04-01","9.00","merchant__bigboxretailer","8.00","2020-04-22 00:00:00.000"
"38c9f2705c06ced4655eddabaa64398f","60","2020-04-01","14.00","merchant__clothing","8.00","2020-04-22 00:00:00.000"
"2f58f8d290c646ac453c615e917972e8","70","2021-11-01","16.00","merchant__clothing","10.00","2021-11-21 00:00:00.000"
"300f57ff899d7b4add6e446e743c6dd8","45","2020-09-01","25.00","merchant__clothing","0.00","2020-09-21 00:00:00.000"
"03444a6a9a01ac68172d829aa89241cb","90","2020-05-01","13.00","merchant__clothing","7.00","2020-05-23 00:00:00.000"
"270aa6cda7a0509cc7ea411a13b58698","60","2020-02-01","14.00","merchant__clothing","13.00","2020-02-21 00:00:00.000"
"f2e4c3cff96f1fbce210432e5e8e4f2f","52","2022-06-01","15.00","merchant__clothing","9.00","2022-06-24 00:00:00.000"
"626e62fb7e0de07b7b3e306ffb1aef02","70","2020-04-01","16.00","merchant__clothing","26.00","2020-04-22 00:00:00.000"
"76af4f14390b1fa3339d4def40dd8d74","52","2021-04-01","16.00","merchant__clothing","14.00","2021-04-23 00:00:00.000"
"6cdc4390b4010b1c17de13f26f314627","53","2021-11-01","13.00","merchant__bigboxretailer","9.00","2021-11-21 00:00:00.000"
"a43acf654405e3c81406ed143767d317","17","2022-03-01","21.00","","16.00","2022-03-24 00:00:00.000"
"a5fddf30c8601bf8d822245000a03f36","73","2022-09-01","21.00","merchant__clothing","15.00","2022-09-21 00:00:00.000"
"d8bc2fefbbd1decff97b647b8af21af7","59","2022-02-01","23.00","merchant__bigboxretailer","5.00","2022-02-21 00:00:00.000"
"d0a5f5ed608b7d525fe9e6a44c52eec3","19","2022-04-01","25.00","merchant__clothing","8.00","2022-04-23 00:00:00.000"
"a34bc400d28e4653d7997ee7cff3df71","28","2022-05-01","27.00","merchant__clothing","15.00","2022-05-24 00:00:00.000"
"6e15d0a19f6d84121f77f1985f314ec4","11","2022-05-01","28.00","merchant__bigboxretailer","28.00","2022-05-24 00:00:00.000"
"770367b1383a8e08ad4105be8eab5873","90","2021-04-01","5.00","merchant__clothing","11.00","2021-04-23 00:00:00.000"
"bca65207d1de981cb81c423127d380d1","49","2022-10-01","5.00","merchant__clothing","7.00","2022-10-22 00:00:00.000"
"22d7c28e8dcf03a3d816638b132c4f1d","53","2021-12-01","4.00","merchant__bigboxretailer","13.00","2021-12-22 00:00:00.000"
"c3fcc1d3e3363158e408f9db1296663f","7","2022-01-01","10.00","merchant__clothing","0.00","2022-01-22 00:00:00.000"
"d14f911c787f11b2129053959a247af8","85","2022-05-01","24.00","merchant__clothing","11.00","2022-05-24 00:00:00.000"
"b8c6dd39bb53e1e38c71e6ad6de08e57","50","2022-08-01","10.00","merchant__bigboxretailer","14.00","2022-08-22 00:00:00.000"
"81544988dfedb696022026533af208d7","49","2021-03-01","11.00","merchant__clothing","7.00","2021-03-24 00:00:00.000"
"0cbfcd08f466ba3f05dd5f024a06794e","64","2022-06-01","17.00","merchant__clothing","22.00","2022-06-24 00:00:00.000"
"484cef51eb1a0a98244e92a71e0a1582","83","2022-04-01","13.00","merchant__bigboxretailer","12.00","2022-04-23 00:00:00.000"
"5ae67de8b83ee3ab8dbd76a1a22c7276","59","2021-04-01","7.00","merchant__bigboxretailer","11.00","2021-04-23 00:00:00.000"
"2015877ed4fe1aeedb28015f4ea34628","40","2021-05-01","6.00","merchant__clothing","11.00","2021-05-24 00:00:00.000"
"b0f89b339565d21a02c42b84515e8532","26","2022-08-01","10.00","merchant__clothing","21.00","2022-08-22 00:00:00.000"
"b0f89b339565d21a02c42b84515e8532","26","2022-08-01","10.00","merchant__bigboxretailer","21.00","2022-08-22 00:00:00.000"
"e9ad73cd797882142202561393796894","55","2022-09-01","10.00","merchant__clothing","14.00","2022-09-21 00:00:00.000"
"8258aec29899a1c8f5c56a071119029d","21","2022-01-01","13.00","merchant__clothing","0.00","2022-01-22 00:00:00.000"
"c0605741877f64554b8f9a5c7d1cf4d5","16","2022-05-01","16.00","merchant__clothing","22.00","2022-05-24 00:00:00.000"
"97d0dc8a0655293ac36b82af52b099bc","88","2021-09-01","11.00","merchant__clothing","22.00","2021-09-21 00:00:00.000"
"1af14274d83639774def594325e01066","86","2021-02-01","12.00","merchant__clothing","11.00","2021-02-21 00:00:00.000"
"1af14274d83639774def594325e01066","86","2021-02-01","12.00","merchant__bigboxretailer","11.00","2021-02-21 00:00:00.000"
"d56c3bd570e7b18c0c777a3b6290e061","55","2021-07-01","12.00","merchant__clothing","13.00","2021-07-22 00:00:00.000"
"30b81be862a0e9adc25f0d35d7bf9f75","45","2022-10-01","12.00","merchant__clothing","14.00","2022-10-22 00:00:00.000"
"a3fa4c0aa348ec76de230b8c60394857","60","2021-12-01","18.00","merchant__clothing","25.00","2021-12-22 00:00:00.000"
"68a6a72cc4748c9b97e8660a72d2fb56","2","2022-09-01","25.00","merchant__bigboxretailer","20.00","2022-09-21 00:00:00.000"
"4a3156312095f99c337bc1bf0dca983b","29","2021-12-01","27.00","merchant__bigboxretailer","0.00","2021-12-22 00:00:00.000"
"8e8f212ea68e8a73ab6e8c9c611f7dfe","59","2020-05-01","11.00","merchant__bigboxretailer","6.00","2020-05-23 00:00:00.000"
"ba5cd76596cdda40094a2f09700d3b4c","12","2022-08-01","11.00","merchant__clothing","40.00","2022-08-22 00:00:00.000"
"d0694028f683aba4228592c0ebc3fe3e","59","2022-01-01","5.00","merchant__bigboxretailer","5.00","2022-01-22 00:00:00.000"
"22fe351378df0eaebf87a5b94bcc2911","43","2021-03-01","9.00","merchant__clothing","11.00","2021-03-24 00:00:00.000"
"af557b92db78da892d042919b767fb89","27","2022-10-01","10.00","","20.00","2022-10-22 00:00:00.000"
"be2487651a61f892e0339fa137d3034d","62","2020-05-01","11.00","merchant__bigboxretailer","17.00","2020-05-23 00:00:00.000"
"288099731a172c4f923f777d08a50feb","47","2022-08-01","12.00","merchant__clothing","19.00","2022-08-22 00:00:00.000"
"288099731a172c4f923f777d08a50feb","47","2022-08-01","12.00","merchant__bigboxretailer","19.00","2022-08-22 00:00:00.000"
"5b6d73037cde9458f877b03854c4f3a2","55","2022-05-01","12.00","merchant__clothing","19.00","2022-05-24 00:00:00.000"
"a5b9ed8001e3ecd427ef6bf13a9f4d12","63","2021-11-01","16.00","merchant__clothing","8.00","2021-11-21 00:00:00.000"
"62daad4719963bad26cb066a0f579d3f","40","2021-06-01","13.00","merchant__clothing","6.00","2021-06-24 00:00:00.000"
"937c9592b07e4eb8f75d242f7cea7c9c","44","2020-12-01","13.00","merchant__bigboxretailer","0.00","2020-12-22 00:00:00.000"
"c940be1d3a43ac47c261ada9baaf9f48","4","2022-10-01","11.00","merchant__clothing","11.00","2022-10-22 00:00:00.000"
"da58fd2ee0ae0a771022350c4267dc6b","45","2022-06-01","14.00","merchant__clothing","14.00","2022-06-24 00:00:00.000"
"d4fbf10614440edb122bb95b09bf9b23","79","2020-06-01","17.00","merchant__clothing","11.00","2020-06-23 00:00:00.000"
"de01d41339975d8bf8e765ecb726438f","80","2019-11-01","13.00","merchant__bigboxretailer","7.00","2019-11-21 00:00:00.000"
"f389050e07da6a7ba89a0599bcaad3b6","89","2020-05-01","15.00","merchant__bigboxretailer","26.00","2020-05-23 00:00:00.000"
"56481d7320d32bbe80e83f942a416470","86","2020-06-01","17.00","merchant__clothing","9.00","2020-06-23 00:00:00.000"
"56481d7320d32bbe80e83f942a416470","86","2020-06-01","17.00","merchant__bigboxretailer","9.00","2020-06-23 00:00:00.000"
"774d5768d538175eb191693412857a78","46","2021-01-01","25.00","merchant__clothing","0.00","2021-01-22 00:00:00.000"
"5d85a4fbfadaaf44196a2784c7c9d4cd","43","2022-05-01","16.00","merchant__clothing","11.00","2022-05-24 00:00:00.000"
"9906afae126a7cfb7f6a20a2a7880725","66","2019-12-01","10.00","","0.00","2019-12-22 00:00:00.000"
"3578d7f39b9a72d565695d49a8cbae91","93","2022-02-01","8.00","merchant__clothing","7.00","2022-02-21 00:00:00.000"
"3370c8f0251ac935365d8a1221429c12","66","2021-08-01","10.00","","18.00","2021-08-22 00:00:00.000"
"545dcdb7d27fffc08593a558d3f5e69e","82","2020-08-01","11.00","merchant__clothing","12.00","2020-08-22 00:00:00.000"
"d05fd7e22037dcee439b4a56ccd86517","88","2022-08-01","13.00","merchant__clothing","20.00","2022-08-22 00:00:00.000"
"596fd920e7fbe27ae926c10bbe508c1d","9","2021-10-01","15.00","","0.00","2021-10-22 00:00:00.000"
"bb62d383ee71d6550351f405c5daa771","28","2022-03-01","15.00","merchant__clothing","15.00","2022-03-24 00:00:00.000"
"07b06e338dc9a96b7755e826e4baa276","63","2020-05-01","16.00","merchant__clothing","7.00","2020-05-23 00:00:00.000"
"bdc24101889b3f762cb72535e4e3d5ea","46","2021-12-01","17.00","merchant__clothing","10.00","2021-12-22 00:00:00.000"
"9854ac13073b5ea16828683a1c866a7d","29","2022-04-01","23.00","merchant__bigboxretailer","36.00","2022-04-23 00:00:00.000"
"514958ce37a674e4b3c719df7eb2c2c5","71","2021-04-01","10.00","merchant__clothing","9.00","2021-04-23 00:00:00.000"
"514958ce37a674e4b3c719df7eb2c2c5","71","2021-04-01","10.00","merchant__bigboxretailer","9.00","2021-04-23 00:00:00.000"
"bf8cae0b07f98c2c2760d828a86d33bd","80","2021-03-01","17.00","merchant__bigboxretailer","6.00","2021-03-24 00:00:00.000"
"9e080f3b798406cb99666fabefc34301","44","2022-02-01","17.00","merchant__bigboxretailer","15.00","2022-02-21 00:00:00.000"
"ecddd7ceea7ec3c6cf4f4059711483b6","62","2022-09-01","17.00","merchant__bigboxretailer","13.00","2022-09-21 00:00:00.000"
"0f816fc7c1fbfa31039a9ea8d8c78746","39","2021-01-01","18.00","","0.00","2021-01-22 00:00:00.000"
"e4c24014d4adc89ea752dfddd1308cc2","84","2022-01-01","15.00","merchant__clothing","17.00","2022-01-22 00:00:00.000"
"3521c878a6e7782eb67db7b49720e07c","27","2021-08-01","17.00","","0.00","2021-08-22 00:00:00.000"
"56625ca876276c8368d1995fc97bb1ea","86","2022-01-01","19.00","merchant__clothing","23.00","2022-01-22 00:00:00.000"
"56625ca876276c8368d1995fc97bb1ea","86","2022-01-01","19.00","merchant__bigboxretailer","23.00","2022-01-22 00:00:00.000"
"7e9166fdfb832979927e83ad4392e4a3","78","2021-08-01","20.00","","24.00","2021-08-22 00:00:00.000"
"ff3d0685e3cb8bd1608003201728f5e2","62","2022-02-01","22.00","merchant__bigboxretailer","19.00","2022-02-21 00:00:00.000"
"6d56ab19666af45893596f9a70ce8d53","42","2022-07-01","22.00","","17.00","2022-07-22 00:00:00.000"
"3e9ea6533b369f97d5d76bdb80534422","17","2022-08-01","23.00","","22.00","2022-08-22 00:00:00.000"
"a02a7c0cb7170624ebfe96f3d8fbca59","43","2022-01-01","24.00","merchant__clothing","31.00","2022-01-22 00:00:00.000"
"7f452e1dad65cb2867a0053e8afeacca","34","2022-02-01","27.00","merchant__clothing","44.00","2022-02-21 00:00:00.000"
"7cbe5bcec30612e5faab2428bb38acb6","28","2021-12-01","31.00","merchant__clothing","0.00","2021-12-22 00:00:00.000"
"72f547ad2e0729f9a4ac16dbb07c0a5f","27","2022-03-01","32.00","","17.00","2022-03-24 00:00:00.000"
"3df6020f99790f897f5bce334c3e3b33","8","2022-07-01","33.00","merchant__bigboxretailer","18.00","2022-07-22 00:00:00.000"
"5d4d7bdea532ac80c26ad5de1ff9e677","35","2022-06-01","39.00","merchant__bigboxretailer","29.00","2022-06-24 00:00:00.000"
"34ceaae4df94bb79742987439cdd4478","34","2022-01-01","44.00","merchant__clothing","21.00","2022-01-22 00:00:00.000"
"72c517f8769115c730cfe883a479f042","3","2022-03-01","47.00","","42.00","2022-03-24 00:00:00.000"
"245159e745ac455036dec3fa1aecd88e","30","2022-07-01","48.00","merchant__clothing","53.00","2022-07-22 00:00:00.000"
"c0370a1e0e0b449c76ee2ae50f2426bf","71","2021-02-01","4.00","merchant__clothing","11.00","2021-02-21 00:00:00.000"
"c0370a1e0e0b449c76ee2ae50f2426bf","71","2021-02-01","4.00","merchant__bigboxretailer","11.00","2021-02-21 00:00:00.000"
"63877616ccc0b15ba505cdbe326cc060","75","2021-05-01","4.00","merchant__clothing","5.00","2021-05-24 00:00:00.000"
"28e0f3b20104bb2ba95c133b141d0ee0","81","2022-09-01","6.00","merchant__clothing","22.00","2022-09-21 00:00:00.000"
"fa1dc4764462261af144d3b86035c95a","76","2019-09-01","7.00","merchant__clothing","0.00","2019-09-21 00:00:00.000"
"05b4f88cb71ea61ec28c11d96cdad0d4","15","2022-05-01","9.00","merchant__clothing","15.00","2022-05-24 00:00:00.000"
"f5b84693beacfb69f396b45379056f6a","85","2022-07-01","10.00","merchant__clothing","9.00","2022-07-22 00:00:00.000"
"4225bf9e4a21f35ad99cc483140e5506","60","2022-05-01","11.00","merchant__clothing","19.00","2022-05-24 00:00:00.000"
"61fb2dce4a5a499404331d3a415ac063","85","2022-10-01","11.00","merchant__clothing","10.00","2022-10-22 00:00:00.000"
"ae8562dc04a154cf16a697326db64f10","63","2020-08-01","13.00","merchant__clothing","16.00","2020-08-22 00:00:00.000"
"247078df0ece1984d2ac5374b23b810f","93","2022-09-01","13.00","merchant__clothing","17.00","2022-09-21 00:00:00.000"
"0026afe90672e2462dc0ed08bad522e3","6","2022-03-01","14.00","merchant__clothing","40.00","2022-03-24 00:00:00.000"
"15609852407221965534c8079f3387b6","54","2022-08-01","15.00","","28.00","2022-08-22 00:00:00.000"
"b57169f8a18ce448e4346cadf867e73d","81","2021-06-01","17.00","merchant__clothing","7.00","2021-06-24 00:00:00.000"
"84f0a42248356615fc72a487ecf0a01f","45","2021-01-01","22.00","merchant__clothing","9.00","2021-01-22 00:00:00.000"
"2fa18a68f541bf8588e0f36f7eff35e0","37","2022-01-01","25.00","merchant__clothing","26.00","2022-01-22 00:00:00.000"
"68a383e966daa8d7e4b30476d2c02741","6","2022-08-01","31.00","merchant__clothing","46.00","2022-08-22 00:00:00.000"
"963150ebc461ae3908085243ef25eee8","72","2020-03-01","2.00","merchant__clothing","0.00","2020-03-23 00:00:00.000"
"c5aa68af7122690b9a86224c5a071673","39","2022-04-01","2.00","","13.00","2022-04-23 00:00:00.000"
"ca4217ce1842f3fd03670e92cce5f715","47","2022-09-01","2.00","merchant__clothing","12.00","2022-09-21 00:00:00.000"
"ca4217ce1842f3fd03670e92cce5f715","47","2022-09-01","2.00","merchant__bigboxretailer","12.00","2022-09-21 00:00:00.000"
"908fd02cbf1f71bf66ab83acfc64f10f","22","2022-08-01","3.00","merchant__clothing","9.00","2022-08-22 00:00:00.000"
"26244748a6ffd6ada54a5e2759fe53b8","77","2022-08-01","3.00","merchant__clothing","49.00","2022-08-22 00:00:00.000"
"26244748a6ffd6ada54a5e2759fe53b8","77","2022-08-01","3.00","merchant__bigboxretailer","49.00","2022-08-22 00:00:00.000"
"78bdc927a164e36c1482282b6804c66c","82","2020-12-01","5.00","merchant__clothing","10.00","2020-12-22 00:00:00.000"
"516cd43773ecc818ee97b87c5325221b","61","2021-03-01","5.00","merchant__clothing","11.00","2021-03-24 00:00:00.000"
"b0cf6e230045cd7fd4fb0affe8024454","80","2022-02-01","5.00","merchant__bigboxretailer","24.00","2022-02-21 00:00:00.000"
"92bea045cc26672a70a0fec8e036fb31","61","2022-02-01","7.00","merchant__clothing","16.00","2022-02-21 00:00:00.000"
"c734a6dd6a211dd4f8b409adecc67ca2","48","2021-04-01","8.00","merchant__clothing","11.00","2021-04-23 00:00:00.000"
"7b87e67f7826ca7b00ed6f4e8c13e07f","48","2021-11-01","8.00","merchant__clothing","25.00","2021-11-21 00:00:00.000"
"08fb80cfaa640e70aaef370b067d0a9e","81","2020-04-01","12.00","merchant__clothing","9.00","2020-04-22 00:00:00.000"
"1debc72e52f5b2a7269328212e946cc0","11","2021-10-01","19.00","merchant__bigboxretailer","24.00","2021-10-22 00:00:00.000"
"c9fc565efe37ff78fadc8ded1d3528fb","68","2022-08-01","2.00","merchant__bigboxretailer","5.00","2022-08-22 00:00:00.000"
"57d7ec9dd0bc3338481a673d05ce1880","45","2021-12-01","8.00","merchant__clothing","21.00","2021-12-22 00:00:00.000"
"94c5c7a43f4468467b031dfe0c725d5d","52","2022-05-01","9.00","merchant__clothing","10.00","2022-05-24 00:00:00.000"
"9b7887821f1433e5dec57e696811e101","88","2020-07-01","11.00","merchant__clothing","11.00","2020-07-22 00:00:00.000"
"be14e3eab709cf8288511e7db55f9662","36","2021-11-01","6.00","merchant__clothing","0.00","2021-11-21 00:00:00.000"
"514285a66c55d9bcb5a54982c6f5ca03","81","2021-05-01","7.00","merchant__clothing","16.00","2021-05-24 00:00:00.000"
"cc721554d0275bc4753c660991485649","79","2020-04-01","9.00","merchant__clothing","14.00","2020-04-22 00:00:00.000"
"f8cb411b1be9c83fe6c579ed8ba151e6","83","2022-05-01","10.00","merchant__bigboxretailer","13.00","2022-05-24 00:00:00.000"
"d15d51654a88d9041307ce310407454a","58","2020-03-01","11.00","merchant__clothing","12.00","2020-03-23 00:00:00.000"
"acbcfa0ebf86b942a47c857bbd510761","58","2021-01-01","14.00","merchant__clothing","11.00","2021-01-22 00:00:00.000"
"1e7a2aa66e8514d3ea12ee08c9e74331","22","2022-10-01","4.00","merchant__clothing","23.00","2022-10-22 00:00:00.000"
"442b4c9543674d0d6443a90e36193c4e","18","2022-04-01","8.00","merchant__clothing","27.00","2022-04-23 00:00:00.000"
"b2e92277a7b23abc702a84dd84631b57","75","2020-07-01","10.00","merchant__clothing","7.00","2020-07-22 00:00:00.000"
"c45e68dab50cba1f5de9ad29335012aa","67","2020-11-01","8.00","merchant__clothing","6.00","2020-11-21 00:00:00.000"
"3e64e60461b2989baec88cab66520b1d","51","2022-06-01","9.00","merchant__clothing","21.00","2022-06-24 00:00:00.000"
"93fea99ab7b84514793be62298764bf1","46","2022-01-01","14.00","merchant__clothing","17.00","2022-01-22 00:00:00.000"
"c2a53236b66dc22e79efb9c24199bc77","7","2022-07-01","16.00","merchant__clothing","22.00","2022-07-22 00:00:00.000"
"19ba66308873a6123868a24bca25d470","80","2022-01-01","24.00","merchant__bigboxretailer","4.00","2022-01-22 00:00:00.000"
"a624496e803f7b79f345a44aa3b7a431","55","2022-03-01","11.00","merchant__clothing","11.00","2022-03-24 00:00:00.000"
"ddeeb13aeb11d686cba8603d160ff79c","75","2020-08-01","12.00","merchant__clothing","10.00","2020-08-22 00:00:00.000"
"1c54ea2d2ff36fc57c6e16095dd54d0c","80","2020-05-01","13.00","merchant__bigboxretailer","14.00","2020-05-23 00:00:00.000"
"64e824e7c7cbb4562ca25781baad48c2","56","2022-09-01","8.00","merchant__bigboxretailer","12.00","2022-09-21 00:00:00.000"
"1efa547a67c5b73cdb9d7b6e0daf59e0","72","2021-12-01","9.00","merchant__clothing","6.00","2021-12-22 00:00:00.000"
"f2c9aca5424f2e9ad7631e55ac4b5ad6","58","2022-01-01","12.00","merchant__clothing","12.00","2022-01-22 00:00:00.000"
"f1a894b3f14b29eda0bcce17e0610d6e","41","2021-05-01","10.00","merchant__bigboxretailer","4.00","2021-05-24 00:00:00.000"
"211a74df5ddd5760d66d2174954b38de","40","2021-09-01","10.00","merchant__clothing","13.00","2021-09-21 00:00:00.000"
"bcc07c08d524ea09330929de34fae3cc","6","2022-06-01","10.00","merchant__clothing","24.00","2022-06-24 00:00:00.000"
"23d7da565854fb0793e875cd68202cc8","1","2022-04-01","17.00","merchant__clothing","12.00","2022-04-23 00:00:00.000"
"f65b1ad4897ed0e99aaf1c0dec875acb","75","2022-10-01","2.00","merchant__electronics","9.00","2022-10-22 00:00:00.000"
"e4ed3cb92039bcdd852dbb0cddf20de2","48","2021-05-01","3.00","merchant__electronics","8.00","2021-05-24 00:00:00.000"
"44167e5de464f889cdbdafcc847dea19","18","2022-01-01","4.00","merchant__electronics","11.00","2022-01-22 00:00:00.000"
"fe0ccad6162996b5e82ceeda289a48a5","51","2020-09-01","5.00","merchant__electronics","0.00","2020-09-21 00:00:00.000"
"544f1341c1b8a1da2195abd5f1d1ca22","51","2022-10-01","9.00","merchant__electronics","30.00","2022-10-22 00:00:00.000"
"bd955a366a9ffbc70699225984f7b1a3","90","2022-08-01","11.00","merchant__electronics","9.00","2022-08-22 00:00:00.000"
"fb6b724d724285414b08687d0a4260e6","90","2020-08-01","15.00","merchant__electronics","10.00","2020-08-22 00:00:00.000"
"08c12b4314bb1ffe8ba77611b167cdba","45","2021-03-01","5.00","merchant__electronics","22.00","2021-03-24 00:00:00.000"
"bc3e1dff0019e213f7dd05a1a26cd8b6","90","2020-12-01","7.00","merchant__electronics","9.00","2020-12-22 00:00:00.000"
"09b5331d995a8ad825615891334d4a2a","15","2022-10-01","11.00","merchant__electronics","28.00","2022-10-22 00:00:00.000"
"a9ace6033af7e430dd40fdc212bbb6ad","18","2021-12-01","11.00","merchant__electronics","12.00","2021-12-22 00:00:00.000"
"610a21270f8d16502bb7a2b6d418f2a4","93","2021-11-01","13.00","merchant__electronics","12.00","2021-11-21 00:00:00.000"
"38c9f2705c06ced4655eddabaa64398f","60","2020-04-01","14.00","merchant__electronics","8.00","2020-04-22 00:00:00.000"
