"ORDER_ID","WDF__CLIENT_ID","ORDER_STATUS"
"5238","merchant__clothing","Processed"
"5239","merchant__clothing","Processed"
"5240","merchant__clothing","Processed"
"5240","merchant__bigboxretailer","Processed"
"5241","merchant__bigboxretailer","Processed"
"5242","merchant__bigboxretailer","Processed"
"5243","merchant__bigboxretailer","Processed"
"5244","merchant__clothing","Processed"
"5245","merchant__clothing","Processed"
"5246","merchant__clothing","Processed"
"5247","merchant__clothing","Processed"
"5248","merchant__bigboxretailer","Processed"
"5249","merchant__clothing","Processed"
"5250","merchant__clothing","Processed"
"5251","merchant__clothing","Processed"
"5252","merchant__clothing","Processed"
"5252","merchant__bigboxretailer","Processed"
"5253","merchant__clothing","Processed"
"5254","merchant__clothing","Processed"
"5255","merchant__clothing","Processed"
"5256","merchant__clothing","Processed"
"5257","merchant__bigboxretailer","Processed"
"5258","merchant__clothing","Processed"
"5259","merchant__clothing","Processed"
"5260","merchant__clothing","Processed"
"5261","merchant__clothing","Processed"
"5262","merchant__bigboxretailer","Processed"
"5263","merchant__clothing","Processed"
"5264","merchant__clothing","Processed"
"5265","merchant__clothing","Processed"
"5266","merchant__clothing","Processed"
"5267","merchant__clothing","Processed"
"5268","merchant__clothing","Processed"
"5269","merchant__clothing","Processed"
"5270","merchant__bigboxretailer","Processed"
"5271","merchant__clothing","Processed"
"5272","merchant__clothing","Processed"
"5273","merchant__clothing","Processed"
"5274","merchant__clothing","Processed"
"5275","merchant__clothing","Processed"
"5276","merchant__bigboxretailer","Processed"
"5277","merchant__clothing","Processed"
"5278","merchant__clothing","Processed"
"5279","merchant__clothing","Processed"
"5280","merchant__clothing","Processed"
"5281","merchant__bigboxretailer","Processed"
"5282","merchant__clothing","Processed"
"5283","merchant__clothing","Processed"
"5284","merchant__clothing","Processed"
"5285","merchant__clothing","Processed"
"5286","merchant__clothing","Processed"
"5287","merchant__clothing","Processed"
"5288","merchant__clothing","Processed"
"5289","merchant__clothing","Processed"
"5290","merchant__clothing","Processed"
"5291","merchant__clothing","Processed"
"5292","merchant__bigboxretailer","Processed"
"5293","merchant__clothing","Processed"
"5294","merchant__clothing","Processed"
"5294","merchant__bigboxretailer","Processed"
"5295","merchant__bigboxretailer","Processed"
"5296","merchant__bigboxretailer","Processed"
"5297","merchant__clothing","Processed"
"5298","merchant__clothing","Processed"
"5299","merchant__bigboxretailer","Processed"
"5300","merchant__bigboxretailer","Processed"
"5301","merchant__clothing","Processed"
"5301","merchant__bigboxretailer","Processed"
"5302","merchant__clothing","Processed"
"5303","merchant__bigboxretailer","Processed"
"5304","merchant__clothing","Processed"
"5305","merchant__bigboxretailer","Processed"
"5306","merchant__clothing","Processed"
"5307","merchant__bigboxretailer","Processed"
"5308","merchant__clothing","Processed"
"5309","merchant__clothing","Processed"
"5310","merchant__bigboxretailer","Processed"
"5311","merchant__clothing","Processed"
"5312","merchant__clothing","Processed"
"5313","merchant__bigboxretailer","Processed"
"5314","merchant__clothing","Processed"
"5315","merchant__bigboxretailer","Processed"
"5316","merchant__clothing","Processed"
"5317","merchant__clothing","Processed"
"5318","merchant__bigboxretailer","Processed"
"5319","merchant__clothing","Processed"
"5320","merchant__clothing","Processed"
"5321","merchant__bigboxretailer","Processed"
"5322","merchant__clothing","Processed"
"5323","merchant__bigboxretailer","Processed"
"5324","merchant__bigboxretailer","Processed"
"5325","merchant__clothing","Processed"
"5326","merchant__clothing","Processed"
"5327","merchant__clothing","Processed"
"5328","merchant__clothing","Processed"
"5329","merchant__bigboxretailer","Processed"
"5330","merchant__clothing","Processed"
"5331","merchant__bigboxretailer","Processed"
"5332","merchant__clothing","Processed"
"5333","merchant__clothing","Processed"
"5334","merchant__clothing","Processed"
"5335","merchant__clothing","Processed"
"5336","merchant__clothing","Processed"
"5337","merchant__clothing","Processed"
"5338","merchant__clothing","Processed"
"5338","merchant__bigboxretailer","Processed"
"5339","merchant__clothing","Processed"
"5340","merchant__clothing","Processed"
"5341","merchant__clothing","Processed"
"5342","merchant__clothing","Processed"
"5342","merchant__bigboxretailer","Processed"
"5343","merchant__clothing","Processed"
"5344","merchant__clothing","Processed"
"5345","merchant__clothing","Processed"
"5346","merchant__clothing","Processed"
"5347","merchant__bigboxretailer","Processed"
"5348","merchant__clothing","Processed"
"5349","merchant__clothing","Processed"
"5350","merchant__clothing","Processed"
"5351","merchant__clothing","Processed"
"5352","merchant__bigboxretailer","Processed"
"5353","merchant__bigboxretailer","Processed"
"5354","merchant__clothing","Processed"
"5355","merchant__clothing","Processed"
"5356","merchant__clothing","Processed"
"5357","merchant__clothing","Processed"
"5358","merchant__bigboxretailer","Processed"
"5359","merchant__clothing","Processed"
"5360","merchant__clothing","Processed"
"5361","merchant__clothing","Processed"
"5362","merchant__bigboxretailer","Processed"
"5363","merchant__clothing","Processed"
"5364","merchant__bigboxretailer","Processed"
"5365","merchant__clothing","Processed"
"5366","merchant__clothing","Processed"
"5367","merchant__bigboxretailer","Processed"
"5368","merchant__clothing","Processed"
"5369","merchant__clothing","Processed"
"5370","merchant__clothing","Processed"
"5371","merchant__bigboxretailer","Processed"
"5372","merchant__clothing","Processed"
"5373","merchant__clothing","Processed"
"5374","merchant__bigboxretailer","Processed"
"5375","merchant__clothing","Processed"
"5376","merchant__clothing","Processed"
"5377","merchant__clothing","Processed"
"5378","merchant__clothing","Processed"
"5379","merchant__bigboxretailer","Processed"
"5380","merchant__bigboxretailer","Processed"
"5381","merchant__clothing","Processed"
"5382","merchant__bigboxretailer","Processed"
"5383","merchant__clothing","Processed"
"5384","merchant__bigboxretailer","Processed"
"5385","merchant__bigboxretailer","Processed"
"5386","merchant__bigboxretailer","Processed"
"5387","merchant__bigboxretailer","Processed"
"5388","merchant__clothing","Processed"
"5389","merchant__bigboxretailer","Processed"
"5390","merchant__bigboxretailer","Processed"
"5391","merchant__clothing","Processed"
"5392","merchant__clothing","Processed"
"5393","merchant__clothing","Processed"
"5394","merchant__bigboxretailer","Processed"
"5395","merchant__clothing","Processed"
"5396","merchant__bigboxretailer","Processed"
"5397","merchant__clothing","Processed"
"5398","merchant__bigboxretailer","Processed"
"5399","merchant__bigboxretailer","Processed"
"5400","merchant__clothing","Processed"
"5401","merchant__clothing","Processed"
"5402","merchant__clothing","Processed"
"5403","merchant__clothing","Processed"
"5404","merchant__clothing","Processed"
"5405","merchant__clothing","Processed"
"5406","merchant__clothing","Processed"
"5407","merchant__clothing","Processed"
"5408","merchant__clothing","Processed"
"5409","merchant__clothing","Processed"
"5410","merchant__clothing","Processed"
"5410","merchant__bigboxretailer","Processed"
"5411","merchant__clothing","Processed"
"5412","merchant__clothing","Processed"
"5413","merchant__clothing","Processed"
"5414","merchant__bigboxretailer","Processed"
"5415","merchant__bigboxretailer","Processed"
"5416","merchant__clothing","Processed"
"5417","merchant__clothing","Processed"
"5418","merchant__bigboxretailer","Processed"
"5419","merchant__bigboxretailer","Processed"
"5420","merchant__clothing","Processed"
"5421","merchant__clothing","Processed"
"5422","merchant__clothing","Processed"
"5423","merchant__bigboxretailer","Processed"
"5424","merchant__clothing","Processed"
"5425","merchant__clothing","Processed"
"5426","merchant__clothing","Processed"
"5427","merchant__bigboxretailer","Processed"
"5428","merchant__clothing","Processed"
"5429","merchant__clothing","Processed"
"5430","merchant__clothing","Processed"
"5431","merchant__clothing","Processed"
"5432","merchant__bigboxretailer","Processed"
"5433","merchant__bigboxretailer","Processed"
"5434","merchant__clothing","Processed"
"5435","merchant__bigboxretailer","Processed"
"5436","merchant__clothing","Processed"
"5437","merchant__clothing","Processed"
"5438","merchant__clothing","Processed"
"5439","merchant__clothing","Processed"
"5440","merchant__clothing","Processed"
"5441","merchant__clothing","Processed"
"5442","merchant__bigboxretailer","Processed"
"5443","merchant__clothing","Processed"
"5444","merchant__clothing","Processed"
"5445","merchant__clothing","Processed"
"5445","merchant__bigboxretailer","Processed"
"5446","merchant__bigboxretailer","Processed"
"5447","merchant__clothing","Processed"
"5448","merchant__clothing","Processed"
"5449","merchant__clothing","Processed"
"5449","merchant__bigboxretailer","Processed"
"5450","merchant__clothing","Processed"
"5451","merchant__bigboxretailer","Processed"
"5452","merchant__clothing","Processed"
"5453","merchant__bigboxretailer","Processed"
"5454","merchant__clothing","Processed"
"5454","merchant__bigboxretailer","Processed"
"5455","merchant__clothing","Processed"
"5456","merchant__clothing","Processed"
"5457","merchant__clothing","Processed"
"5458","merchant__bigboxretailer","Processed"
"5459","merchant__clothing","Processed"
"5460","merchant__bigboxretailer","Processed"
"5461","merchant__bigboxretailer","Processed"
"5462","merchant__clothing","Processed"
"5463","merchant__clothing","Processed"
"5464","merchant__clothing","Processed"
"5465","merchant__bigboxretailer","Processed"
"5466","merchant__clothing","Processed"
"5467","merchant__clothing","Processed"
"5468","merchant__bigboxretailer","Processed"
"5469","merchant__clothing","Processed"
"5470","merchant__bigboxretailer","Processed"
"5471","merchant__clothing","Processed"
"5472","merchant__clothing","Processed"
"5473","merchant__bigboxretailer","Processed"
"5474","merchant__bigboxretailer","Processed"
"5475","merchant__bigboxretailer","Processed"
"5476","merchant__bigboxretailer","Processed"
"5477","merchant__bigboxretailer","Processed"
"5478","merchant__clothing","Processed"
"5479","merchant__clothing","Processed"
"5480","merchant__clothing","Processed"
"5481","merchant__bigboxretailer","Processed"
"5482","merchant__clothing","Processed"
"5483","merchant__clothing","Processed"
"5484","merchant__clothing","Processed"
"5485","merchant__clothing","Processed"
"5486","merchant__bigboxretailer","Processed"
"5487","merchant__clothing","Processed"
"5488","merchant__bigboxretailer","Processed"
"5489","merchant__bigboxretailer","Processed"
"5490","merchant__clothing","Processed"
"5491","merchant__clothing","Processed"
"5492","merchant__clothing","Processed"
"5493","merchant__clothing","Processed"
"5494","merchant__clothing","Processed"
"5495","merchant__clothing","Processed"
"5495","merchant__bigboxretailer","Processed"
"5496","merchant__clothing","Processed"
"5497","merchant__bigboxretailer","Processed"
"5498","merchant__bigboxretailer","Processed"
"5499","merchant__clothing","Processed"
"5500","merchant__clothing","Processed"
"5501","merchant__clothing","Processed"
"5502","merchant__clothing","Processed"
"5503","merchant__clothing","Processed"
"5503","merchant__bigboxretailer","Processed"
"5504","merchant__bigboxretailer","Processed"
"5505","merchant__bigboxretailer","Processed"
"5506","merchant__bigboxretailer","Processed"
"5507","merchant__clothing","Processed"
"5508","merchant__clothing","Processed"
"5509","merchant__clothing","Processed"
"5510","merchant__bigboxretailer","Processed"
"5511","merchant__clothing","Processed"
"5511","merchant__bigboxretailer","Processed"
"5512","merchant__clothing","Processed"
"5513","merchant__clothing","Processed"
"5514","merchant__bigboxretailer","Processed"
"5515","merchant__clothing","Processed"
"5516","merchant__bigboxretailer","Processed"
"5517","merchant__bigboxretailer","Processed"
"5518","merchant__bigboxretailer","Processed"
"5519","merchant__bigboxretailer","Processed"
"5520","merchant__clothing","Processed"
"5521","merchant__clothing","Processed"
"5522","merchant__clothing","Processed"
"5523","merchant__clothing","Processed"
"5524","merchant__clothing","Processed"
"5524","merchant__bigboxretailer","Processed"
"5525","merchant__clothing","Processed"
"5526","merchant__clothing","Processed"
"5153","merchant__electronics","Processed"
"5154","merchant__electronics","Processed"
"5156","merchant__electronics","Processed"
"5157","merchant__electronics","Processed"
"5163","merchant__electronics","Processed"
"5165","merchant__electronics","Processed"
"5170","merchant__electronics","Processed"
"5171","merchant__electronics","Processed"
"5172","merchant__electronics","Processed"
"5174","merchant__electronics","Processed"
"5175","merchant__electronics","Processed"
"5178","merchant__electronics","Processed"
"5184","merchant__electronics","Processed"
"5185","merchant__electronics","Processed"
"5186","merchant__electronics","Processed"
"5188","merchant__electronics","Processed"
"5190","merchant__electronics","Processed"
"5196","merchant__electronics","Processed"
"5202","merchant__electronics","Processed"
"5203","merchant__electronics","Processed"
"5205","merchant__electronics","Processed"
"5214","merchant__electronics","Processed"
"5217","merchant__electronics","Processed"
"5218","merchant__electronics","Processed"
"5219","merchant__electronics","Processed"
"5223","merchant__electronics","Processed"
"5227","merchant__electronics","Processed"
"5230","merchant__electronics","Processed"
"5232","merchant__electronics","Processed"
"5233","merchant__electronics","Processed"
"5234","merchant__electronics","Processed"
"5235","merchant__electronics","Processed"
"5238","merchant__electronics","Processed"
"5244","merchant__electronics","Processed"
"5246","merchant__electronics","Processed"
"5247","merchant__electronics","Processed"
"5250","merchant__electronics","Processed"
"5253","merchant__electronics","Processed"
"5255","merchant__electronics","Processed"
"5258","merchant__electronics","Processed"
"5260","merchant__electronics","Processed"
"5261","merchant__electronics","Processed"
"5263","merchant__electronics","Processed"
"5268","merchant__electronics","Processed"
"5277","merchant__electronics","Processed"
"5279","merchant__electronics","Processed"
"5282","merchant__electronics","Processed"
"5284","merchant__electronics","Processed"
"5285","merchant__electronics","Processed"
"5286","merchant__electronics","Processed"
"5290","merchant__electronics","Processed"
"5308","merchant__electronics","Processed"
"5309","merchant__electronics","Processed"
"5311","merchant__electronics","Processed"
"5314","merchant__electronics","Processed"
"5316","merchant__electronics","Processed"
"5325","merchant__electronics","Processed"
"5327","merchant__electronics","Processed"
"5328","merchant__electronics","Processed"
"5344","merchant__electronics","Processed"
"5346","merchant__electronics","Processed"
"5348","merchant__electronics","Processed"
"5351","merchant__electronics","Processed"
"5356","merchant__electronics","Processed"
"5359","merchant__electronics","Processed"
"5368","merchant__electronics","Processed"
"5373","merchant__electronics","Processed"
"5381","merchant__electronics","Processed"
"5391","merchant__electronics","Processed"
"5392","merchant__electronics","Processed"
"5393","merchant__electronics","Processed"
"5395","merchant__electronics","Processed"
"5403","merchant__electronics","Processed"
"5404","merchant__electronics","Processed"
"5411","merchant__electronics","Processed"
"5416","merchant__electronics","Processed"
"5417","merchant__electronics","Processed"
"5422","merchant__electronics","Processed"
"5426","merchant__electronics","Processed"
"5429","merchant__electronics","Processed"
"5431","merchant__electronics","Processed"
"5434","merchant__electronics","Processed"
"5436","merchant__electronics","Processed"
"5438","merchant__electronics","Processed"
"5441","merchant__electronics","Processed"
"5448","merchant__electronics","Processed"
"5450","merchant__electronics","Processed"
"5452","merchant__electronics","Processed"
"5462","merchant__electronics","Processed"
"5463","merchant__electronics","Processed"
"5479","merchant__electronics","Processed"
"5480","merchant__electronics","Processed"
"5482","merchant__electronics","Processed"
"5483","merchant__electronics","Processed"
"5487","merchant__electronics","Processed"
"5490","merchant__electronics","Processed"
"5492","merchant__electronics","Processed"
"5496","merchant__electronics","Processed"
"5508","merchant__electronics","Processed"
"5512","merchant__electronics","Processed"
"5520","merchant__electronics","Processed"
"5522","merchant__electronics","Processed"
"5525","merchant__electronics","Processed"
"5526","merchant__electronics","Processed"
"5527","merchant__electronics","Processed"
"5527","merchant__clothing","Processed"
"5528","merchant__clothing","Processed"
"5529","merchant__clothing","Processed"
"5530","merchant__bigboxretailer","Processed"
"5531","merchant__clothing","Processed"
"5532","merchant__clothing","Processed"
"5532","merchant__bigboxretailer","Processed"
